API key added,تمت إضافة مفتاح API
Failed to add API key,فشل إضافة مفتاح API
API key removed,تمت إزالة مفتاح API
Failed to remove API key,فشل إزالة مفتاح API
Disconnected,تم قطع الاتصال
Failed to disconnect,فشل قطع الاتصال
Default,الافتراضي
Disabled,مُعطّل
Connection,الاتصال
Models,النماذج
Available Models,النماذج المتاحة
Test Connection,اختبار الاتصال
OK,حسنًا
Save Provider,حفظ المزوّد
Optional,اختياري
Back to Chat,العودة إلى المحادثة
Agents,الوكلاء
New Agent,وكيل جديد
Retry,إعادة المحاولة
No agents yet,لا يوجد وكلاء بعد
Create your first AI agent to get started.,أنشئ أول وكيل ذكاء اصطناعي للبدء.
No description,بدون وصف
Could not load agents. Please refresh the page.,تعذّر تحميل الوكلاء. يرجى تحديث الصفحة.
Basic Information,المعلومات الأساسية
Agent Name,اسم الوكيل
Agent name cannot be changed after creation.,لا يمكن تغيير اسم الوكيل بعد الإنشاء.
Description,الوصف
Brief description of what this agent does,وصف مختصر لما يفعله هذا الوكيل
System Prompt,موجه النظام
Instructions that define the agent's behavior&#44; personality&#44; and capabilities.,تعليمات تحدد سلوك الوكيل وشخصيته وقدراته.
Model Configuration,إعداد النموذج
Provider,المزوّد
Default (from settings),الافتراضي (من الإعدادات)
Model,النموذج
Temperature,درجة الحرارة
Precise,دقيق
Creative,إبداعي
Max Tokens,الحد الأقصى للرموز
Tools,الأدوات
Functions this agent can call.,الوظائف التي يمكن لهذا الوكيل استدعاؤها.
Remove,إزالة
No tools configured. Create tools in Desk first.,لم يتم إعداد أدوات. أنشئ الأدوات في Desk أولاً.
Articles injected into the agent's context.,مقالات تُحقن في سياق الوكيل.
No knowledge articles configured. Create articles in Desk first.,لم يتم إعداد مقالات معرفية. أنشئ المقالات في Desk أولاً.
Advanced,متقدم
Mark as Template,تعيين كقالب
Templates are blueprints that can be shared and installed by other users.,القوالب هي مخططات يمكن مشاركتها وتثبيتها من قبل مستخدمين آخرين.
Agent saved,تم حفظ الوكيل
Failed to save agent,فشل حفظ الوكيل
Delete this agent? This cannot be undone.,حذف هذا الوكيل؟ لا يمكن التراجع عن هذا.
Agent deleted,تم حذف الوكيل
Failed to delete agent,فشل حذف الوكيل
Content Generation,توليد المحتوى
Draft Email,صياغة بريد إلكتروني
DocType,نوع المستند
Document Name,اسم المستند
Email Type,نوع البريد الإلكتروني
Payment Reminder,تذكير بالدفع
Inquiry,استفسار
Follow Up,متابعة
Thank You,شكرًا لك
Complaint / Issue,شكوى / مشكلة
Additional Instructions,تعليمات إضافية
Generate Description,توليد وصف
Style,الأسلوب
Professional,احترافي
Marketing / Catalogue,تسويقي / كتالوج
Technical,تقني
Brief Summary,ملخص مختصر
Generate,توليد
Summarise Report,تلخيص التقرير
Report Name,اسم التقرير
Summarise,تلخيص
Result,النتيجة
tokens,رموز
Copied,تم النسخ
Subject,الموضوع
Body,المحتوى
Email Draft,مسودة البريد الإلكتروني
Report Summary,ملخص التقرير
Content,المحتوى
Rate limit exceeded. You can send up to {0} messages per hour.,تم تجاوز حد المعدل. يمكنك إرسال حتى {0} رسالة في الساعة.
Rate Limit Exceeded,تم تجاوز حد المعدل
Rate limit exceeded. Please wait before sending more messages.,تم تجاوز حد المعدل. يرجى الانتظار قبل إرسال المزيد من الرسائل.
An error occurred,حدث خطأ
No model configured. Set a model on the agent or in Jana Settings.,لم يتم إعداد نموذج. عيّن نموذجًا على الوكيل أو في إعدادات جنى.
An error occurred during streaming,حدث خطأ أثناء البث
Streaming failed,فشل البث
You do not have access to this session,ليس لديك صلاحية الوصول إلى هذه الجلسة
Session ID is required,معرّف الجلسة مطلوب
Message content is required,محتوى الرسالة مطلوب
You do not have permission to archive this session,ليس لديك صلاحية أرشفة هذه الجلسة
Session is already archived,الجلسة مؤرشفة بالفعل
You do not have permission to delete this session,ليس لديك صلاحية حذف هذه الجلسة
Title is required,العنوان مطلوب
You do not have permission to rename this session,ليس لديك صلاحية إعادة تسمية هذه الجلسة
Only administrators can test provider connections,فقط المسؤولون يمكنهم اختبار اتصالات المزوّدين
Provider name is required,اسم المزوّد مطلوب
Provider {0} does not exist,المزوّد {0} غير موجود
Only administrators can manage providers,فقط المسؤولون يمكنهم إدارة المزوّدين
Only administrators can view provider details,فقط المسؤولون يمكنهم عرض تفاصيل المزوّدين
Only administrators can create providers,فقط المسؤولون يمكنهم إنشاء المزوّدين
Only administrators can update providers,فقط المسؤولون يمكنهم تحديث المزوّدين
Only administrators can delete providers,فقط المسؤولون يمكنهم حذف المزوّدين
API Base URL is required for {0} providers,عنوان URL الأساسي لـ API مطلوب لمزوّدي {0}
Connected App is required for Google OAuth,تطبيق متصل مطلوب لـ Google OAuth
OAuth is only supported for OpenRouter and Google providers,OAuth مدعوم فقط لمزوّدي OpenRouter و Google
Cannot delete provider {0}: referenced by agent(s): {1},لا يمكن حذف المزوّد {0}: مُشار إليه بواسطة الوكيل (الوكلاء): {1}
No AI provider configured. Please set up a provider in Jana Settings.,لم يتم إعداد مزوّد ذكاء اصطناعي. يرجى إعداد مزوّد في إعدادات جنى.
Provider {0} is disabled. Please enable it or choose a different provider.,المزوّد {0} مُعطّل. يرجى تمكينه أو اختيار مزوّد آخر.
Unsupported provider type: {0},نوع مزوّد غير مدعوم: {0}
Agent name is required,اسم الوكيل مطلوب
Agent {0} does not exist,الوكيل {0} غير موجود
Only administrators can create agents,فقط المسؤولون يمكنهم إنشاء الوكلاء
An agent named '{0}' already exists,يوجد وكيل باسم '{0}' بالفعل
Only administrators can update agents,فقط المسؤولون يمكنهم تحديث الوكلاء
Only administrators can delete agents,فقط المسؤولون يمكنهم حذف الوكلاء
Temperature must be between 0.0 and 2.0,يجب أن تكون درجة الحرارة بين 0.0 و 2.0
Cannot delete agent {0}: {1} active session(s) still reference it.,لا يمكن حذف الوكيل {0}: لا تزال {1} جلسة (جلسات) نشطة تشير إليه.
Article content cannot be empty,لا يمكن أن يكون محتوى المقالة فارغًا
Content generation is disabled. Enable 'Draft Content' in Jana Settings.,توليد المحتوى مُعطّل. فعّل 'صياغة المحتوى' في إعدادات جنى.
Feature Disabled,الميزة مُعطّلة
No default model configured. Set a model in Jana Settings.,لم يتم إعداد نموذج افتراضي. عيّن نموذجًا في إعدادات جنى.
Permission denied,تم رفض الصلاحية
Document does not exist,المستند غير موجود
An error occurred while executing the tool,حدث خطأ أثناء تنفيذ الأداة
Confirmation expired or not found. Please try the action again.,انتهت صلاحية التأكيد أو لم يُعثر عليه. يرجى المحاولة مرة أخرى.
Parameters Schema must be valid JSON,يجب أن يكون مخطط المعلمات JSON صالحًا
Default AI assistant with general Frappe knowledge and context awareness,مساعد ذكاء اصطناعي افتراضي مع معرفة عامة بـ Frappe ووعي بالسياق
A key for {0} already exists for user {1},يوجد مفتاح لـ {0} بالفعل للمستخدم {1}
— Select —,— اختر —
Terms of Use,شروط الاستخدام
"Before using Jana, please review and accept the following terms:",قبل استخدام جنى، يرجى مراجعة وقبول الشروط التالية:
"Jana is an AI assistant. AI-generated responses may be inaccurate, incomplete, or outdated. You are responsible for verifying all information before acting on it.",جنى هي مساعدة ذكاء اصطناعي. قد تكون الردود المُولّدة غير دقيقة أو ناقصة أو قديمة. أنت مسؤول عن التحقق من جميع المعلومات قبل العمل بها.
"If you bring your own API keys (BYOK), you are responsible for all costs and usage with your LLM provider. Jana does not manage, limit, or monitor your provider billing.",إذا كنت تستخدم مفاتيح API الخاصة بك (BYOK)، فأنت مسؤول عن جميع التكاليف والاستخدام مع مزود نموذج اللغة الخاص بك. جنى لا تدير أو تحد أو تراقب فواتير مزودك.
"Jana does not guarantee the accuracy, reliability, or suitability of AI responses for any particular purpose.",لا تضمن جنى دقة أو موثوقية أو ملاءمة ردود الذكاء الاصطناعي لأي غرض معين.
Your conversations are stored on this Frappe site. Data sent to cloud LLM providers is subject to their data handling policies.,يتم تخزين محادثاتك على موقع Frappe هذا. البيانات المرسلة إلى مزودي نماذج اللغة السحابية تخضع لسياسات معالجة البيانات الخاصة بهم.
Jana Community Edition is licensed under AGPL-3.0. See the full license for terms and conditions.,إصدار مجتمع جنى مرخص بموجب AGPL-3.0. راجع الرخصة الكاملة للشروط والأحكام.
I have read and agree to the Terms of Use,لقد قرأت ووافقت على شروط الاستخدام
View Full Terms of Use,عرض شروط الاستخدام الكاملة
Accept and Continue,قبول ومتابعة
You must accept the Terms of Use to continue.,يجب عليك قبول شروط الاستخدام للمتابعة.
Jana responds in your language. Complex technical content may vary in quality across languages.,تستجيب جنى بلغتك. قد يختلف جودة المحتوى التقني المعقد عبر اللغات.
Could not save acceptance. Please try again.,تعذر حفظ القبول. يرجى المحاولة مرة أخرى.
