Provider deleted,Fournisseur supprimé
Provider created,Fournisseur créé
API key added,Clé API ajoutée
API key removed,Clé API supprimée
Disconnected,Déconnecté
Default,Par défaut
Disabled,Désactivé
Connection,Connexion
Models,Modèles
Available Models,Modèles disponibles
Test Connection,Tester la connexion
OK,OK
Save Provider,Enregistrer le fournisseur
Optional,Optionnel
Back to Chat,Retour à la discussion
Agents,Agents
New Agent,Nouvel agent
Retry,Réessayer
No agents yet,Aucun agent pour le moment
Create your first AI agent to get started.,Créez votre premier agent IA pour commencer.
No description,Aucune description
Basic Information,Informations de base
Agent Name,Nom de l'agent
Description,Description
System Prompt,Prompt système
Model Configuration,Configuration du modèle
Provider,Fournisseur
Model,Modèle
Temperature,Température
Precise,Précis
Creative,Créatif
Max Tokens,Tokens maximum
Tools,Outils
Remove,Supprimer
Advanced,Avancé
Mark as Template,Marquer comme modèle
Agent saved,Agent enregistré
Agent deleted,Agent supprimé
Content Generation,Génération de contenu
Draft Email,Rédiger un e-mail
DocType,Type de document
Document Name,Nom du document
Email Type,Type d'e-mail
Payment Reminder,Rappel de paiement
Inquiry,Demande
Follow Up,Suivi
Thank You,Merci
Complaint / Issue,Plainte / Problème
Additional Instructions,Instructions supplémentaires
Generate Description,Générer une description
Style,Style
Professional,Professionnel
Technical,Technique
Brief Summary,Résumé bref
Generate,Générer
Summarise Report,Résumer le rapport
Report Name,Nom du rapport
Summarise,Résumer
Result,Résultat
tokens,tokens
Copied,Copié
Subject,Objet
Body,Corps
Email Draft,Brouillon d'e-mail
Report Summary,Résumé du rapport
Content,Contenu
Rate limit exceeded. You can send up to {0} messages per hour.,Limite de débit dépassée. Vous pouvez envoyer jusqu'à {0} messages par heure.
Rate Limit Exceeded,Limite de débit dépassée
An error occurred,Une erreur est survenue
Streaming failed,Échec du streaming
Session ID is required,L'identifiant de session est requis
Message content is required,Le contenu du message est requis
Title is required,Le titre est requis
Provider name is required,Le nom du fournisseur est requis
Provider {0} does not exist,Le fournisseur {0} n'existe pas
Agent name is required,Le nom de l'agent est requis
Agent {0} does not exist,L'agent {0} n'existe pas
Article content cannot be empty,Le contenu de l'article ne peut pas être vide
Feature Disabled,Fonctionnalité désactivée
Permission denied,Permission refusée
Document does not exist,Le document n'existe pas
— Select —,— Sélectionner —
Terms of Use,
"Before using Jana, please review and accept the following terms:",
"Jana is an AI assistant. AI-generated responses may be inaccurate, incomplete, or outdated. You are responsible for verifying all information before acting on it.",
"If you bring your own API keys (BYOK), you are responsible for all costs and usage with your LLM provider. Jana does not manage, limit, or monitor your provider billing.",
"Jana does not guarantee the accuracy, reliability, or suitability of AI responses for any particular purpose.",
Your conversations are stored on this Frappe site. Data sent to cloud LLM providers is subject to their data handling policies.,
Jana Community Edition is licensed under AGPL-3.0. See the full license for terms and conditions.,
I have read and agree to the Terms of Use,
View Full Terms of Use,
Accept and Continue,
You must accept the Terms of Use to continue.,
Jana responds in your language. Complex technical content may vary in quality across languages.,
Could not save acceptance. Please try again.,
